run_id,baslangic_ts_utc,bitis_ts_utc,etiket,senaryo,sensor,status,traffic_mode,cleanup_ok,mitre,notlar
16,2026-07-25T14:11:43.311086+00:00,2026-07-25T14:11:43.746731+00:00,attack,recon_scan,ot,ok,attack-only,true,T0846;T0888,"32 basarili/0 hatali okuma, 0..64 tarandi"
16,2026-07-25T14:11:44.253585+00:00,2026-07-25T14:12:29.267671+00:00,normal,baseline,ot,ok,isolated,,,gap-after-recon_scan
16,2026-07-25T14:12:30.477341+00:00,2026-07-25T14:12:30.560364+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
16,2026-07-25T14:12:31.166555+00:00,2026-07-25T14:13:16.177273+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
16,2026-07-25T14:13:17.381174+00:00,2026-07-25T14:13:17.402270+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
16,2026-07-25T14:13:18.016914+00:00,2026-07-25T14:14:03.021687+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
16,2026-07-25T14:14:04.234363+00:00,2026-07-25T14:14:04.244945+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
16,2026-07-25T14:14:04.853036+00:00,2026-07-25T14:14:49.865727+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
16,2026-07-25T14:14:51.078676+00:00,2026-07-25T14:14:53.758518+00:00,attack,dos_flood,ot,ok,attack-only,true,T0814;T0815,300/300 baglanti acildi
16,2026-07-25T14:14:54.263076+00:00,2026-07-25T14:15:39.269045+00:00,normal,baseline,ot,ok,isolated,,,gap-after-dos_flood
16,2026-07-25T14:15:40.474257+00:00,2026-07-25T14:15:41.097759+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [227, 154, 37, 34, 1, 327] derece (out-of-band x6); cleanup=HR4=90"
16,2026-07-25T14:15:41.708897+00:00,2026-07-25T14:16:26.714742+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
16,2026-07-25T14:16:27.923874+00:00,2026-07-25T14:16:28.542754+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [13, 12, 1, 248, 340, 271] derece (out-of-band x6); cleanup=HR4=90"
16,2026-07-25T14:16:29.148581+00:00,2026-07-25T14:17:14.160500+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
16,2026-07-25T14:17:15.369952+00:00,2026-07-25T14:17:15.984220+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [151, 215, 238, 345, 204, 327] derece (out-of-band x6); cleanup=HR4=90"
16,2026-07-25T14:17:16.592964+00:00,2026-07-25T14:18:01.595277+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
16,2026-07-25T14:18:02.802196+00:00,2026-07-25T14:18:02.824511+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
16,2026-07-25T14:18:03.439091+00:00,2026-07-25T14:18:48.444754+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
16,2026-07-25T14:18:49.657269+00:00,2026-07-25T14:18:49.666425+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
16,2026-07-25T14:18:50.276120+00:00,2026-07-25T14:19:35.286690+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
16,2026-07-25T14:19:36.495837+00:00,2026-07-25T14:19:36.508015+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
16,2026-07-25T14:19:37.116478+00:00,2026-07-25T14:20:22.122496+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
16,2026-07-25T14:20:23.332771+00:00,2026-07-25T14:20:25.756588+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
16,2026-07-25T14:20:26.356117+00:00,2026-07-25T14:21:11.361895+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
16,2026-07-25T14:21:12.571790+00:00,2026-07-25T14:21:15.000128+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
16,2026-07-25T14:21:15.608820+00:00,2026-07-25T14:22:00.620867+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
16,2026-07-25T14:22:01.821003+00:00,2026-07-25T14:22:04.243738+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
16,2026-07-25T14:22:04.855221+00:00,2026-07-25T14:22:49.855408+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
16,2026-07-25T14:22:51.065775+00:00,2026-07-25T14:22:53.086456+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
16,2026-07-25T14:22:53.685045+00:00,2026-07-25T14:23:38.690547+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
16,2026-07-25T14:23:39.905156+00:00,2026-07-25T14:23:41.929285+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
16,2026-07-25T14:23:42.529773+00:00,2026-07-25T14:24:27.529512+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
16,2026-07-25T14:24:28.736852+00:00,2026-07-25T14:24:30.773844+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
16,2026-07-25T14:24:31.379546+00:00,2026-07-25T14:25:16.385193+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
16,2026-07-25T14:25:17.587584+00:00,2026-07-25T14:25:23.607153+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
16,2026-07-25T14:25:24.120595+00:00,2026-07-25T14:26:09.125217+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
16,2026-07-25T14:26:10.335431+00:00,2026-07-25T14:26:16.341898+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
16,2026-07-25T14:26:16.843566+00:00,2026-07-25T14:27:01.848818+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
16,2026-07-25T14:27:03.062915+00:00,2026-07-25T14:27:09.084545+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
16,2026-07-25T14:27:09.601673+00:00,2026-07-25T14:27:54.611451+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
17,2026-07-25T14:28:07.004538+00:00,2026-07-25T14:29:37.019195+00:00,normal,baseline,ot,ok,isolated,,,warmup
17,2026-07-25T14:29:38.228523+00:00,2026-07-25T14:29:38.666607+00:00,attack,recon_scan,ot,ok,attack-only,true,T0846;T0888,"32 basarili/0 hatali okuma, 0..64 tarandi"
17,2026-07-25T14:29:39.167542+00:00,2026-07-25T14:30:24.175535+00:00,normal,baseline,ot,ok,isolated,,,gap-after-recon_scan
17,2026-07-25T14:30:25.381914+00:00,2026-07-25T14:30:25.385954+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
17,2026-07-25T14:30:25.998771+00:00,2026-07-25T14:31:11.004125+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
17,2026-07-25T14:31:12.211587+00:00,2026-07-25T14:31:12.222724+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
17,2026-07-25T14:31:12.833105+00:00,2026-07-25T14:31:57.834074+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
17,2026-07-25T14:31:59.044586+00:00,2026-07-25T14:31:59.061573+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
17,2026-07-25T14:31:59.663919+00:00,2026-07-25T14:32:44.675957+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
17,2026-07-25T14:32:45.887004+00:00,2026-07-25T14:32:48.269533+00:00,attack,dos_flood,ot,ok,attack-only,true,T0814;T0815,300/300 baglanti acildi
17,2026-07-25T14:32:48.784337+00:00,2026-07-25T14:33:33.790042+00:00,normal,baseline,ot,ok,isolated,,,gap-after-dos_flood
17,2026-07-25T14:33:35.000596+00:00,2026-07-25T14:33:35.706345+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [19, 27, 2, 28, 3, 233] derece (out-of-band x6); cleanup=HR4=90"
17,2026-07-25T14:33:36.316220+00:00,2026-07-25T14:34:21.325521+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
17,2026-07-25T14:34:22.534417+00:00,2026-07-25T14:34:23.152801+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [328, 31, 226, 40, 233, 7] derece (out-of-band x6); cleanup=HR4=90"
17,2026-07-25T14:34:23.761251+00:00,2026-07-25T14:35:08.773075+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
17,2026-07-25T14:35:09.981225+00:00,2026-07-25T14:35:10.588535+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [4, 21, 19, 1, 345, 23] derece (out-of-band x6); cleanup=HR4=90"
17,2026-07-25T14:35:11.190660+00:00,2026-07-25T14:35:56.198820+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
17,2026-07-25T14:35:57.404761+00:00,2026-07-25T14:35:57.418294+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
17,2026-07-25T14:35:58.024731+00:00,2026-07-25T14:36:43.035523+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
17,2026-07-25T14:36:44.246522+00:00,2026-07-25T14:36:44.262335+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
17,2026-07-25T14:36:44.864569+00:00,2026-07-25T14:37:29.874233+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
17,2026-07-25T14:37:31.082734+00:00,2026-07-25T14:37:31.085248+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
17,2026-07-25T14:37:31.688607+00:00,2026-07-25T14:38:16.702534+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
17,2026-07-25T14:38:17.911237+00:00,2026-07-25T14:38:20.327624+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
17,2026-07-25T14:38:20.937997+00:00,2026-07-25T14:39:05.946584+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
17,2026-07-25T14:39:07.151779+00:00,2026-07-25T14:39:09.565731+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
17,2026-07-25T14:39:10.171565+00:00,2026-07-25T14:39:55.173555+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
17,2026-07-25T14:39:56.386432+00:00,2026-07-25T14:39:58.806181+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
17,2026-07-25T14:39:59.405513+00:00,2026-07-25T14:40:44.420441+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
17,2026-07-25T14:40:45.627897+00:00,2026-07-25T14:40:47.645094+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
17,2026-07-25T14:40:48.244755+00:00,2026-07-25T14:41:33.251458+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
17,2026-07-25T14:41:34.459670+00:00,2026-07-25T14:41:36.502068+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
17,2026-07-25T14:41:37.107819+00:00,2026-07-25T14:42:22.119910+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
17,2026-07-25T14:42:23.331340+00:00,2026-07-25T14:42:25.345618+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
17,2026-07-25T14:42:25.947762+00:00,2026-07-25T14:43:10.957518+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
17,2026-07-25T14:43:12.171830+00:00,2026-07-25T14:43:18.177996+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
17,2026-07-25T14:43:18.680630+00:00,2026-07-25T14:44:03.684200+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
17,2026-07-25T14:44:04.888789+00:00,2026-07-25T14:44:10.892598+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
17,2026-07-25T14:44:11.402665+00:00,2026-07-25T14:44:56.416211+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
17,2026-07-25T14:44:57.625902+00:00,2026-07-25T14:45:03.632519+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
17,2026-07-25T14:45:04.135089+00:00,2026-07-25T14:45:49.144059+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
18,2026-07-25T14:46:07.263080+00:00,2026-07-25T14:56:07.265424+00:00,normal,baseline,ot,ok,isolated,,,warmup
18,2026-07-25T14:56:08.474901+00:00,2026-07-25T14:56:08.919286+00:00,attack,recon_scan,ot,ok,attack-only,true,T0846;T0888,"32 basarili/0 hatali okuma, 0..64 tarandi"
18,2026-07-25T14:56:09.420230+00:00,2026-07-25T14:57:09.421858+00:00,normal,baseline,ot,ok,isolated,,,gap-after-recon_scan
18,2026-07-25T14:57:10.630907+00:00,2026-07-25T14:57:10.659098+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
18,2026-07-25T14:57:11.263686+00:00,2026-07-25T14:58:11.265157+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
18,2026-07-25T14:58:12.469453+00:00,2026-07-25T14:58:15.222701+00:00,attack,dos_flood,ot,ok,attack-only,true,T0814;T0815,300/300 baglanti acildi
18,2026-07-25T14:58:15.731826+00:00,2026-07-25T14:59:15.744461+00:00,normal,baseline,ot,ok,isolated,,,gap-after-dos_flood
19,2026-07-25T15:52:10.415256+00:00,2026-07-25T15:53:10.417750+00:00,normal,baseline,ot,ok,isolated,,,warmup
19,2026-07-25T15:53:11.632179+00:00,2026-07-25T15:53:19.315654+00:00,fault,fault_comm_dropout,ot,ok,fault,true,,"4 normal okuma, ardindan 6 sn haberlesme kopmasi (RST + sessizlik)"
19,2026-07-25T15:53:19.822308+00:00,2026-07-25T15:53:49.836230+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_comm_dropout
19,2026-07-25T15:53:51.048661+00:00,2026-07-25T15:53:55.600555+00:00,fault,fault_plc_restart,ot,ok,fault,true,,"15 kisa baglanti / 15 basarili poll (reconnect firtinasi, kapsam-ici okuma)"
19,2026-07-25T15:53:56.112446+00:00,2026-07-25T15:54:26.114331+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_plc_restart
19,2026-07-25T15:54:27.330669+00:00,2026-07-25T15:54:32.334896+00:00,fault,fault_poll_storm,ot,ok,fault,true,,"455 mesru okuma / 5 sn (~91 istek/sn asiri poll, kapsam-ici)"
19,2026-07-25T15:54:32.846455+00:00,2026-07-25T15:55:02.861086+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_poll_storm
19,2026-07-25T15:55:04.073213+00:00,2026-07-25T15:55:11.712719+00:00,fault,fault_comm_dropout,ot,ok,fault,true,,"4 normal okuma, ardindan 6 sn haberlesme kopmasi (RST + sessizlik)"
19,2026-07-25T15:55:12.223689+00:00,2026-07-25T15:55:42.234751+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_comm_dropout
19,2026-07-25T15:55:43.442161+00:00,2026-07-25T15:55:47.900906+00:00,fault,fault_plc_restart,ot,ok,fault,true,,"15 kisa baglanti / 15 basarili poll (reconnect firtinasi, kapsam-ici okuma)"
19,2026-07-25T15:55:48.415435+00:00,2026-07-25T15:56:18.419168+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_plc_restart
19,2026-07-25T15:56:19.627486+00:00,2026-07-25T15:56:24.636418+00:00,fault,fault_poll_storm,ot,ok,fault,true,,"450 mesru okuma / 5 sn (~90 istek/sn asiri poll, kapsam-ici)"
19,2026-07-25T15:56:25.138177+00:00,2026-07-25T15:56:55.141392+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_poll_storm
19,2026-07-25T15:56:56.356920+00:00,2026-07-25T15:57:04.017718+00:00,fault,fault_comm_dropout,ot,ok,fault,true,,"4 normal okuma, ardindan 6 sn haberlesme kopmasi (RST + sessizlik)"
19,2026-07-25T15:57:04.527165+00:00,2026-07-25T15:57:34.534728+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_comm_dropout
19,2026-07-25T15:57:35.747939+00:00,2026-07-25T15:57:40.303576+00:00,fault,fault_plc_restart,ot,ok,fault,true,,"15 kisa baglanti / 15 basarili poll (reconnect firtinasi, kapsam-ici okuma)"
19,2026-07-25T15:57:40.815575+00:00,2026-07-25T15:58:10.823175+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_plc_restart
19,2026-07-25T15:58:12.034867+00:00,2026-07-25T15:58:17.045232+00:00,fault,fault_poll_storm,ot,ok,fault,true,,"447 mesru okuma / 5 sn (~89 istek/sn asiri poll, kapsam-ici)"
19,2026-07-25T15:58:17.552804+00:00,2026-07-25T15:58:47.566688+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_poll_storm
20,2026-07-25T15:59:04.865678+00:00,2026-07-25T15:59:34.871239+00:00,normal,baseline,ot,ok,isolated,,,warmup
20,2026-07-25T15:59:36.074041+00:00,2026-07-25T15:59:36.586050+00:00,attack,recon_scan,ot,ok,attack-only,true,T0846;T0888,"32 basarili/0 hatali okuma, 0..64 tarandi"
20,2026-07-25T15:59:37.089591+00:00,2026-07-25T15:59:57.104236+00:00,normal,baseline,ot,ok,isolated,,,gap-after-recon_scan
20,2026-07-25T15:59:58.307832+00:00,2026-07-25T15:59:58.385879+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
20,2026-07-25T15:59:58.989368+00:00,2026-07-25T16:00:18.997608+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
20,2026-07-25T16:00:20.205871+00:00,2026-07-25T16:00:20.306838+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
20,2026-07-25T16:00:20.919921+00:00,2026-07-25T16:00:40.923582+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
20,2026-07-25T16:00:42.125840+00:00,2026-07-25T16:00:42.227778+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
20,2026-07-25T16:00:42.837853+00:00,2026-07-25T16:01:02.846958+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
20,2026-07-25T16:01:04.060384+00:00,2026-07-25T16:01:06.654928+00:00,attack,dos_flood,ot,ok,attack-only,true,T0814;T0815,300/300 baglanti acildi
20,2026-07-25T16:01:07.160247+00:00,2026-07-25T16:01:27.166413+00:00,normal,baseline,ot,ok,isolated,,,gap-after-dos_flood
20,2026-07-25T16:01:28.374188+00:00,2026-07-25T16:01:29.001328+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [2, 20, 18, 250, 340, 22] derece (out-of-band x6); cleanup=HR4=90"
20,2026-07-25T16:01:29.611139+00:00,2026-07-25T16:01:49.616953+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
20,2026-07-25T16:01:50.825293+00:00,2026-07-25T16:01:51.525324+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [31, 234, 199, 29, 272, 25] derece (out-of-band x6); cleanup=HR4=90"
20,2026-07-25T16:01:52.133441+00:00,2026-07-25T16:02:12.138807+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
20,2026-07-25T16:02:13.343274+00:00,2026-07-25T16:02:14.049478+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [19, 180, 33, 179, 309, 234] derece (out-of-band x6); cleanup=HR4=90"
20,2026-07-25T16:02:14.647843+00:00,2026-07-25T16:02:34.660273+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
20,2026-07-25T16:02:35.864509+00:00,2026-07-25T16:02:35.966777+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
20,2026-07-25T16:02:36.571987+00:00,2026-07-25T16:02:56.576816+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
20,2026-07-25T16:02:57.779228+00:00,2026-07-25T16:02:57.790941+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
20,2026-07-25T16:02:58.396579+00:00,2026-07-25T16:03:18.407324+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
20,2026-07-25T16:03:19.614624+00:00,2026-07-25T16:03:19.712118+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,HR9 (load cmd) <- 100% (asiri yuk); cleanup=HR9=60
20,2026-07-25T16:03:20.326269+00:00,2026-07-25T16:03:40.331696+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
20,2026-07-25T16:03:41.539499+00:00,2026-07-25T16:03:44.036844+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
20,2026-07-25T16:03:44.651040+00:00,2026-07-25T16:04:04.666493+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
20,2026-07-25T16:04:05.873168+00:00,2026-07-25T16:04:08.361454+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
20,2026-07-25T16:04:08.963050+00:00,2026-07-25T16:04:28.972784+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
20,2026-07-25T16:04:30.173065+00:00,2026-07-25T16:04:32.585184+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
20,2026-07-25T16:04:33.193883+00:00,2026-07-25T16:04:53.198470+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
20,2026-07-25T16:04:54.402508+00:00,2026-07-25T16:04:56.508536+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
20,2026-07-25T16:04:57.115769+00:00,2026-07-25T16:05:17.121695+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
20,2026-07-25T16:05:18.325481+00:00,2026-07-25T16:05:20.431033+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
20,2026-07-25T16:05:21.034642+00:00,2026-07-25T16:05:41.041081+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
20,2026-07-25T16:05:42.245048+00:00,2026-07-25T16:05:44.253172+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
20,2026-07-25T16:05:44.865160+00:00,2026-07-25T16:06:04.865766+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
20,2026-07-25T16:06:06.082060+00:00,2026-07-25T16:06:12.088279+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
